Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIZAMABAD,NIZAMABAD,NAVIPET,JANNEPALLY,BINOLA,2,COMMERCIAL,105,76,8511.0,141.71
NIZAMABAD,NIZAMABAD,NAVIPET,JANNEPALLY,DHARMARAM  A,2,COMMERCIAL,11,9,857.0,18.77
NIZAMABAD,NIZAMABAD,NAVIPET,JANNEPALLY,GANDHINAGAR,2,COMMERCIAL,7,4,106.0,9.28
NIZAMABAD,NIZAMABAD,NAVIPET,JANNEPALLY,JANNEPALLY,2,COMMERCIAL,241,220,25850.0,423.758
NIZAMABAD,NIZAMABAD,NAVIPET,JANNEPALLY,KAMALAPOOR,2,COMMERCIAL,30,23,1240.0,33.9
NIZAMABAD,NIZAMABAD,NAVIPET,JANNEPALLY,LINGAPOOR,2,COMMERCIAL,11,10,204.0,11.26
NIZAMABAD,NIZAMABAD,NAVIPET,JANNEPALLY,MAHANTHAM,2,COMMERCIAL,10,9,1787.0,30.354
NIZAMABAD,NIZAMABAD,NAVIPET,JANNEPALLY,MOKANPALLY,2,COMMERCIAL,29,25,944.0,34.761
PEDDAPALLY,MANTHANI,Manthani,KAMANPUR,GUNDARAM,2,COMMERCIAL,58,50,3066.0,68.76
PEDDAPALLY,MANTHANI,Manthani,KAMANPUR,JULAPALLY (A),2,COMMERCIAL,66,54,7211.0,106.993
PEDDAPALLY,MANTHANI,Manthani,KAMANPUR,KAMANPUR,2,COMMERCIAL,382,333,40050.0,688.735
PEDDAPALLY,MANTHANI,Manthani,KAMANPUR,LINGALA - (REC),2,COMMERCIAL,8,6,413.0,31.42
PEDDAPALLY,MANTHANI,Manthani,KAMANPUR,MULKALAPALLY - (REC),2,COMMERCIAL,6,4,655.0,15.0
PEDDAPALLY,MANTHANI,Manthani,KAMANPUR,NAGARAM,2,COMMERCIAL,26,26,1457.0,32.24
PEDDAPALLY,MANTHANI,Manthani,KAMANPUR,NARSIMHAPURAM,2,COMMERCIAL,6,6,204.0,8.24
PEDDAPALLY,MANTHANI,Manthani,KAMANPUR,PENCHKALPET,2,COMMERCIAL,54,50,6448.0,88.89
PEDDAPALLY,MANTHANI,Manthani,KAMANPUR,PERAPALLY,2,COMMERCIAL,18,15,773.0,20.95
PEDDAPALLY,MANTHANI,Manthani,KAMANPUR,RAJAPUR,2,COMMERCIAL,7,4,82.0,6.68
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,ODELA,PITTALA YELLAYAPALLY,2,COMMERCIAL,4,4,243.0,3.52
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,ODELA,UPPARAPALLY   ,2,COMMERCIAL,8,8,2902.0,23.15
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,POTHKAPALLY,BAYAMPALLY,2,COMMERCIAL,17,16,2569.0,51.79
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,POTHKAPALLY,BHEEMUNI PALLY,2,COMMERCIAL,7,7,358.0,7.76
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,POTHKAPALLY,GOLLAPALLE H/O PTK            ,2,COMMERCIAL,2,2,1391.0,16.335
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,POTHKAPALLY,GOLLAPALLE H/O SHANAGONDA     ,2,COMMERCIAL,1,1,0.0,1.0
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,POTHKAPALLY,GUDEM (REC)   ,2,COMMERCIAL,11,11,704.0,15.78
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,POTHKAPALLY,GUMPALA       ,2,COMMERCIAL,56,50,7087.0,107.4
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,POTHKAPALLY,INDURTHY      ,2,COMMERCIAL,13,12,1473.0,23.68
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,POTHKAPALLY,JEELAKUNTA H/O POTHAKAPALLY   ,2,COMMERCIAL,36,31,2498.0,49.93
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,RAYA MADHARAM-EK,2,COMMERCIAL,12,8,1681.0,25.02
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,REPALLE WADA-EK,2,COMMERCIAL,14,9,746.0,31.46
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,SR PURAM TANDA-EK,2,COMMERCIAL,3,2,14.0,3.84
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,SREERAMGIRI-EK,2,COMMERCIAL,11,9,360.0,8.94
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,SURYA TANDA-EK,2,COMMERCIAL,3,1,19.0,1.015
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,T LINGANNA PET-EK,2,COMMERCIAL,87,77,8048.0,152.27
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,TIMMARAO PET-EK,2,COMMERCIAL,119,103,10959.0,190.16
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,BASVAPURAM,2,COMMERCIAL,15,13,312.0,17.866
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,KALAKODIMA,2,COMMERCIAL,53,43,1700.0,67.19
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,KESHAVAPURAM,2,COMMERCIAL,16,15,962.0,20.468
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,KOTHAMITTAPALLY,2,COMMERCIAL,77,74,12264.0,166.02
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,RAJANPALLY,2,COMMERCIAL,7,7,192.0,10.18
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,RAMULA THANDA,2,COMMERCIAL,9,9,283.0,17.24
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,THEEGALVENI,2,COMMERCIAL,18,16,7157.0,58.33
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,THEJAVATHRAMSINGH THANDA,2,COMMERCIAL,2,2,12.0,2.0
MAHABUBABAD,MAHABUBABAD,GUDUR,GUDUR,BANDALAGADDA,2,COMMERCIAL,2,2,127.0,4.0
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,VELMAPALLY,2,COMMERCIAL,8,8,799.0,15.28
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,VENCHAPALLI,2,COMMERCIAL,10,7,1248.0,19.14
MANCHERIAL,MANCHERIAL,LUXETTIPET,DANDEPALLY,ALIPUR,2,COMMERCIAL,12,11,1951.0,46.958
MANCHERIAL,MANCHERIAL,LUXETTIPET,DANDEPALLY,BIKKANNAGUDEM,2,COMMERCIAL,2,2,20.0,2.18
MANCHERIAL,MANCHERIAL,LUXETTIPET,DANDEPALLY,CHINTAPALLY,2,COMMERCIAL,20,18,2570.0,44.974
MANCHERIAL,MANCHERIAL,LUXETTIPET,DANDEPALLY,DANDEPALLY,2,COMMERCIAL,166,155,18810.0,252.363
MANCHERIAL,MANCHERIAL,LUXETTIPET,DANDEPALLY,DHARMARAOPET,2,COMMERCIAL,4,4,205.0,5.25
MANCHERIAL,MANCHERIAL,LUXETTIPET,DANDEPALLY,DWARAKA,2,COMMERCIAL,18,15,646.0,29.728
MANCHERIAL,MANCHERIAL,LUXETTIPET,DANDEPALLY,GUDEM,2,COMMERCIAL,75,65,6376.0,93.015
MANCHERIAL,MANCHERIAL,LUXETTIPET,DANDEPALLY,GURREVA,2,COMMERCIAL,12,11,532.0,12.135
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,PAKISTAN CAMP (R.K.P,2,COMMERCIAL,1,1,25.0,0.255
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,PONNARAM,2,COMMERCIAL,15,14,4770.0,42.24
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,RAJEEV NAGAR,2,COMMERCIAL,1,1,56.0,1.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,RAMAKISTAPOOR,2,COMMERCIAL,659,573,71624.0,852.254
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,RR NAGAR,2,COMMERCIAL,2,1,7.0,4.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,SANDRANPALLY,2,COMMERCIAL,6,6,2936.0,22.255
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,SARANGAPALLI,2,COMMERCIAL,9,5,289.0,11.51
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,SHANKARPALLY,2,COMMERCIAL,4,4,1700.0,9.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,SHANTHI NAGAR,2,COMMERCIAL,1,1,14.0,1.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,SHIVAJI NAGAR,2,COMMERCIAL,1,1,45.0,1.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,THILAK NAGAR,2,COMMERCIAL,1,1,0.0,0.24
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,KYATHANPALLY,THIMMAPUR,2,COMMERCIAL,39,35,8336.0,109.495
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,MANCHERIAL - RURAL,NASPOOR,2,COMMERCIAL,1851,1698,241267.0,3693.657
NIRMAL,BHAINSA,BHAINSA,KALLUR,SEVADAS NAGAR TANDA,2,COMMERCIAL,2,2,55.0,5.0
NIRMAL,BHAINSA,BHAINSA,KALLUR,SURYAPUR,2,COMMERCIAL,11,7,86.0,17.35
NIRMAL,BHAINSA,BHAINSA,KALLUR,TIMMAPUR,2,COMMERCIAL,13,11,206.0,15.25
NIRMAL,BHAINSA,BHAINSA,KALLUR,TURATY,2,COMMERCIAL,14,12,400.0,16.24
NIRMAL,BHAINSA,BHAINSA,KALLUR,VANKUR,2,COMMERCIAL,5,5,63.0,4.5
NIRMAL,BHAINSA,BHAINSA,KALLUR,VITTAPUR,2,COMMERCIAL,10,10,373.0,16.25
NIRMAL,BHAINSA,BHAINSA,KUBEER,ANTHARNI,2,COMMERCIAL,9,4,35.0,12.24
NIRMAL,BHAINSA,BHAINSA,KUBEER,BELGOAM,2,COMMERCIAL,10,6,38.0,17.26
NIRMAL,BHAINSA,BHAINSA,KUBEER,BHAKOTEPANGRA,2,COMMERCIAL,3,2,9.0,7.0
NIRMAL,BHAINSA,BHAINSA,KUBEER,BRAHMESWAR,2,COMMERCIAL,4,3,1824.0,20.0
NIRMAL,BHAINSA,BHAINSA,KUBEER,Belgaon tanda-i,2,COMMERCIAL,1,1,0.0,1.0
NIRMAL,BHAINSA,BHAINSA,KUBEER,CHATA,2,COMMERCIAL,40,36,1822.0,54.202
NIRMAL,BHAINSA,BHAINSA,KUBEER,CHONDI,2,COMMERCIAL,16,13,796.0,22.19
NIRMAL,BHAINSA,BHAINSA,KUBEER,DHAR KUBEER,2,COMMERCIAL,6,5,381.0,10.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,SHASTRI NAGAR,2,COMMERCIAL,97,96,46016.0,526.43
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,SOMWARPET,2,COMMERCIAL,6,6,532.0,9.67
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,SRI NAGAR COLONY,2,COMMERCIAL,25,25,1149.0,51.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,TOWN-3,2,COMMERCIAL,551,478,128884.0,1867.629
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,TOWN3,2,COMMERCIAL,151,111,16269.0,267.55
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,VENKATAPUR,2,COMMERCIAL,83,73,6246.0,151.8
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,VINAYAK NAGAR,2,COMMERCIAL,8,8,1330.0,19.0
NIRMAL,NIRMAL,NIRMAL,SOAN,BOPPARAM,2,COMMERCIAL,56,48,10661.0,137.166
NIRMAL,NIRMAL,NIRMAL,SOAN,GAMJAL,2,COMMERCIAL,34,27,3515.0,74.012
NIRMAL,NIRMAL,NIRMAL,SOAN,JAFRAPUR,2,COMMERCIAL,30,26,6894.0,76.96
NIRMAL,NIRMAL,NIRMAL,SOAN,KADTHAL,2,COMMERCIAL,81,66,13582.0,249.712
NIRMAL,NIRMAL,NIRMAL,SOAN,KUCHANPALLI,2,COMMERCIAL,18,17,580.0,25.32
NIRMAL,NIRMAL,NIRMAL,SOAN,MADHAPUR,2,COMMERCIAL,65,58,5516.0,95.48
NIRMAL,NIRMAL,NIRMAL,SOAN,NEW VELMAL,2,COMMERCIAL,47,42,2155.0,80.79
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,LAKKORA,2,COMMERCIAL,75,72,14972.0,157.984
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,MOTHE,2,COMMERCIAL,164,158,14385.0,255.468
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,NADUKUDA,2,COMMERCIAL,192,184,19552.0,263.38
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,ODDERA COLONY,2,COMMERCIAL,5,4,85.0,4.24
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,PADGAL,2,COMMERCIAL,156,136,18291.0,313.622
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,POCHAMPALLY,2,COMMERCIAL,15,15,788.0,19.98
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,SAHEBPET,2,COMMERCIAL,5,5,215.0,7.978
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,VELPUR,2,COMMERCIAL,453,433,42324.0,748.18
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,VENKATAPUR,2,COMMERCIAL,34,33,1057.0,36.256
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,WADI,2,COMMERCIAL,29,29,1400.0,34.51
NIZAMABAD,BODHAN,RUDRUR,VARNI,JALALPUR,2,COMMERCIAL,105,90,11377.0,155.402
NIZAMABAD,BODHAN,RUDRUR,VARNI,KHUNIPUR,2,COMMERCIAL,15,10,647.0,21.026
NIZAMABAD,BODHAN,RUDRUR,VARNI,KOKKALDAS THANDA,2,COMMERCIAL,6,6,3240.0,20.02
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,ODELA,KOLANOOR      ,2,COMMERCIAL,122,109,18137.0,244.65
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,ODELA,LAMBADITHANDA,2,COMMERCIAL,1,1,213.0,1.0
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,ODELA,MADAKA        ,2,COMMERCIAL,27,25,3280.0,47.06
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,ODELA,NAMSANIPALLY (REC)            ,2,COMMERCIAL,21,18,671.0,33.47
PEDDAPALLY,PEDDAPALLY,KALVA SRIRAMPUR,ODELA,ODELA         ,2,COMMERCIAL,231,217,23323.0,343.52
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,BUDHARAOPET,2,COMMERCIAL,166,139,15848.0,236.74
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,Badruthanda,2,COMMERCIAL,2,2,28.0,4.0
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,CHILAKAMMA NAGAR,2,COMMERCIAL,6,6,230.0,7.0
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,CHILAKAMMATHANDA,2,COMMERCIAL,2,2,84.0,3.0
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,DABEERPET,2,COMMERCIAL,7,7,72.0,6.21
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,DHARMARAOPET,2,COMMERCIAL,53,45,4554.0,82.59
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,KHANAPUR(H.Q),2,COMMERCIAL,273,205,22932.0,485.89
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,KHEERYATHANDA,2,COMMERCIAL,1,1,0.0,1.0
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,KODTHIMARTHANDA,2,COMMERCIAL,3,3,31.0,5.0
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,KOMATIPALLY THANDA,2,COMMERCIAL,1,0,0.0,2.0
WARANGAL,NARSAMPET,NARSAMPET(R),KHANAPUR,KOTHUR,2,COMMERCIAL,39,27,7330.0,51.58
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,GOVINDAPUR,2,COMMERCIAL,13,10,661.0,16.85
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,GUNDENGA,2,COMMERCIAL,61,48,7846.0,125.725
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,JAGANNAYAKULAGUDEM,2,COMMERCIAL,1,1,36.0,2.0
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,JANGU THANDA,2,COMMERCIAL,1,1,0.0,1.0
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,LAXMIPURRAM THANDA,2,COMMERCIAL,12,11,3575.0,52.965
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,MADANAPUR,2,COMMERCIAL,23,18,781.0,30.86
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,NAYAKPALLY,2,COMMERCIAL,13,10,408.0,21.42
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,PADAMATI THANDA,2,COMMERCIAL,5,3,0.0,8.24
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,PATIMIDI THANDA,2,COMMERCIAL,2,2,56.0,2.25
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,PONUGODU,2,COMMERCIAL,37,27,2269.0,58.96
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,GANDI-GAR,2,COMMERCIAL,1,1,30.0,1.0
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,GANGARAM THANDA-GA,2,COMMERCIAL,7,5,23.0,7.16
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,GARLA,2,COMMERCIAL,550,493,41338.0,914.929
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,GOPLA PURAM-GAR,2,COMMERCIAL,29,21,500.0,34.98
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,GUMPELLA GUDEM-GAR,2,COMMERCIAL,13,11,681.0,23.4
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,KOTHA THANDA- GA,2,COMMERCIAL,2,2,0.0,2.0
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,KOTYATHANDA-GAR,2,COMMERCIAL,9,9,185.0,12.74
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,LINGAYA THANDA - GAR,2,COMMERCIAL,3,3,83.0,5.0
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,M KISTA PURAM-GAR,2,COMMERCIAL,14,14,832.0,36.37
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),MALYALA,2,COMMERCIAL,33,31,1322.0,61.39
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),MUDUPGAL,2,COMMERCIAL,21,20,3270.0,57.28
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),NADIWADA,2,COMMERCIAL,14,11,568.0,18.22
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),PARVATHAGIRI,2,COMMERCIAL,34,24,3888.0,56.83
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),PATHA THANDA,2,COMMERCIAL,1,1,55.0,3.0
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),RAJOLIPET,2,COMMERCIAL,9,9,589.0,17.02
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),REDYA THANDA,2,COMMERCIAL,1,1,0.0,2.0
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),REDYALA,2,COMMERCIAL,37,33,6937.0,72.7
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),REGADI THANDA,2,COMMERCIAL,5,5,668.0,18.0
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,CHEEKATAYAPALEM,2,COMMERCIAL,14,14,3244.0,35.87
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,CHERLAPALEM,2,COMMERCIAL,23,17,2473.0,39.94
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,CHINA VANGARA,2,COMMERCIAL,25,19,1970.0,78.86
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,EDULAKUNTA THANDA,2,COMMERCIAL,2,2,0.0,4.0
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,FATHEPUR,2,COMMERCIAL,54,46,7236.0,89.43
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,GOPALGIRI,2,COMMERCIAL,4,2,2.0,6.0
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,GUDIBANDA THANDA,2,COMMERCIAL,3,3,17.0,2.5
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,HARIPIRALA,2,COMMERCIAL,48,36,6171.0,88.72
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,KANTAYAPALEM,2,COMMERCIAL,34,27,2879.0,62.09
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,L.B THANDA,2,COMMERCIAL,5,4,93.0,6.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,REBBANA (BHEEMINI),2,COMMERCIAL,10,10,1155.0,19.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,SALIGAON,2,COMMERCIAL,14,12,1789.0,20.79
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,TANGALAPALLY,2,COMMERCIAL,1,1,13.0,1.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,TEKULAPALLY,2,COMMERCIAL,15,15,1958.0,61.468
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,VEEGAOM,2,COMMERCIAL,30,28,2894.0,56.48
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,VEERAPUR,2,COMMERCIAL,6,6,81.0,8.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,VENKATAPUR,2,COMMERCIAL,21,20,5947.0,48.47
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,WADALA,2,COMMERCIAL,5,5,259.0,10.06
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,YELLARAM,2,COMMERCIAL,4,4,190.0,7.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,NENNEL,AWADAM,2,COMMERCIAL,55,51,7309.0,84.19
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,DHATHATREYA NAGAR,2,COMMERCIAL,16,14,3588.0,46.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,DIVYA NAGAR,2,COMMERCIAL,68,67,14518.0,247.7
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,GULZAR MARKET,2,COMMERCIAL,14,14,266.0,27.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,INDIRAMMA COLONY,2,COMMERCIAL,11,11,1703.0,25.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,ISLAMPURA,2,COMMERCIAL,2,2,42.0,4.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,KURRANAPET,2,COMMERCIAL,38,38,6979.0,101.07
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,MAHALAXMIWADA,2,COMMERCIAL,158,141,7447.0,439.15
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,SHAIK SAHEB PET,2,COMMERCIAL,3,3,73.0,5.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,SHANTI NAGAR,2,COMMERCIAL,196,188,24344.0,398.715
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,SECENDRAPOOR,2,COMMERCIAL,61,59,8246.0,114.888
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,SIDDAPALLI,2,COMMERCIAL,2,2,115.0,2.0
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,THALLAPALLY,2,COMMERCIAL,10,10,1104.0,31.48
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,AKLOOR,2,COMMERCIAL,30,30,851.0,36.22
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,AMEENAPUR,2,COMMERCIAL,32,28,1253.0,41.11
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,ANKASAPUR,2,COMMERCIAL,132,128,17160.0,194.63
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,JANKAMPET,2,COMMERCIAL,34,30,762.0,35.148
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,KOMANPALLI,2,COMMERCIAL,21,21,958.0,22.832
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,KOTHAPALLY,2,COMMERCIAL,20,17,1074.0,35.251
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,KUKUNOOR,2,COMMERCIAL,63,59,5409.0,97.893
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,RAIKUR,2,COMMERCIAL,36,29,2857.0,52.706
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,RAIKUR CAMP,2,COMMERCIAL,3,3,1691.0,20.0
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,RANAMPALLY,2,COMMERCIAL,16,11,120.0,13.52
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,RUDRUR,2,COMMERCIAL,416,342,38647.0,773.028
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,SIDDAPOOR,2,COMMERCIAL,4,4,150.0,3.26
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,SULEMANNAGAR,2,COMMERCIAL,77,70,6032.0,117.307
NIZAMABAD,BODHAN,RUDRUR,VARNI,AFFANDI FARM,2,COMMERCIAL,1,1,50.0,1.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,BADAPAHAD,2,COMMERCIAL,13,7,670.0,21.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,CHELKA THANDA,2,COMMERCIAL,3,2,0.0,7.82
NIZAMABAD,BODHAN,RUDRUR,VARNI,CHINTALPET THANDA,2,COMMERCIAL,1,1,0.0,2.384
NIZAMABAD,BODHAN,RUDRUR,VARNI,HUMNAPOOR,2,COMMERCIAL,25,21,2221.0,29.489
NIZAMABAD,BODHAN,RUDRUR,VARNI,JAKORA,2,COMMERCIAL,75,52,11039.0,100.666
NIZAMABAD,DICHPALLY,DICHPALLY,YELLAREDDIPALLY,K K THANDA,2,COMMERCIAL,1,1,12.0,2.0
NIZAMABAD,DICHPALLY,DICHPALLY,YELLAREDDIPALLY,LINGAPUR,2,COMMERCIAL,6,5,193.0,6.94
